id;descripcion;capacidad;regional;ciudad
3338;Sal—n 04;20;5;38
3339;Sal—n 04;20;25;39
3340;Sal—n 04;20;5;40
3341;Sal—n 04;20;17;41
3342;Sal—n 04;20;76;42
3343;Sal—n 04;20;73;43
3344;Sal—n 04;20;5;44
3345;Sal—n 04;20;5;45
3346;Sal—n 04;20;25;46
3347;Sal—n 04;20;66;47
3348;Sal—n 04;20;15;48
3349;Sal—n 04;20;47;49
3350;Sal—n 04;20;17;50
3351;Sal—n 04;20;68;51
3352;Sal—n 04;20;81;52
3353;Sal—n 04;20;81;53
3354;Sal—n 04;20;25;54
3355;Sal—n 04;20;52;55
3356;Sal—n 04;20;54;56
3357;Sal—n 04;20;5;57
3358;Sal—n 04;20;15;58
3359;Sal—n 04;20;13;59
3360;Sal—n 04;20;5;60
3361;Sal—n 04;20;19;61
3362;Sal—n 04;20;76;62
3363;Sal—n 04;20;47;63
3364;Sal—n 04;20;13;64
3365;Sal—n 04;20;5;65
3366;Sal—n 04;20;63;66
3367;Sal—n 04;20;73;67
3368;Sal—n 04;20;13;68
3369;Sal—n 04;20;20;69
3370;Sal—n 04;20;73;70
3371;Sal—n 04;20;27;71
3372;Sal—n 04;20;23;72
3373;Sal—n 04;20;27;73
3374;Sal—n 04;20;27;74
3375;Sal—n 04;20;27;75
3376;Sal—n 04;20;19;76
3377;Sal—n 04;20;66;77
3378;Sal—n 04;20;8;78
3379;Sal—n 04;20;41;79
3380;Sal—n 04;20;52;80
3381;Sal—n 04;20;5;81
3382;Sal—n 04;20;68;82
3383;Sal—n 04;20;68;83
3384;Sal—n 04;20;50;84
3385;Sal—n 04;20;68;85
3386;Sal—n 04;20;44;86
3387;Sal—n 04;20;13;87
3388;Sal—n 04;20;8;88
3389;Sal—n 04;20;20;89
3390;Sal—n 04;20;17;90
3391;Sal—n 04;20;5;91
3392;Sal—n 04;20;5;92
3393;Sal—n 04;20;25;93
3394;Sal—n 04;20;15;94
3395;Sal—n 04;20;52;95
3396;Sal—n 04;20;27;96
3397;Sal—n 04;20;66;97
3398;Sal—n 04;20;18;98
3399;Sal—n 04;20;15;99
3400;Sal—n 04;20;5;100
3401;Sal—n 04;20;15;101
3402;Sal—n 04;20;5;102
3403;Sal—n 04;20;68;103
3404;Sal—n 04;20;25;104
3405;Sal—n 04;20;15;105
3406;Sal—n 04;20;54;106
3407;Sal—n 04;20;11;107
3408;Sal—n 04;20;25;108
3409;Sal—n 04;20;27;109
3410;Sal—n 04;20;5;110
3411;Sal—n 04;20;19;111
3412;Sal—n 04;20;68;112
3413;Sal—n 04;20;76;113
3414;Sal—n 04;20;20;114
3415;Sal—n 04;20;15;115
3416;Sal—n 04;20;5;116
3417;Sal—n 04;20;15;117
3418;Sal—n 04;20;68;118
3419;Sal—n 04;20;54;119
3420;Sal—n 04;20;76;120
3421;Sal—n 04;20;15;121
3422;Sal—n 04;20;23;122
3423;Sal—n 04;20;63;123
3424;Sal—n 04;20;70;124
3425;Sal—n 04;20;19;125
3426;Sal—n 04;20;52;126
3427;Sal—n 04;20;76;127
3428;Sal—n 04;20;76;128
3429;Sal—n 04;20;5;129
3430;Sal—n 04;20;15;130
3431;Sal—n 04;20;25;131
3432;Sal—n 04;20;68;132
3433;Sal—n 04;20;50;133
3434;Sal—n 04;20;25;134
3435;Sal—n 04;20;5;135
3436;Sal—n 04;20;76;136
3437;Sal—n 04;20;70;137
3438;Sal—n 04;20;73;138
3439;Sal—n 04;20;19;139
3440;Sal—n 04;20;25;140
3441;Sal—n 04;20;13;141
3442;Sal—n 04;20;95;142
3443;Sal—n 04;20;63;143
3444;Sal—n 04;20;5;144
3445;Sal—n 04;20;15;145
3446;Sal—n 04;20;19;146
3447;Sal—n 04;20;68;147
3448;Sal—n 04;20;76;148
3449;Sal—n 04;20;19;149
3450;Sal—n 04;20;76;150
3451;Sal—n 04;20;5;151
3452;Sal—n 04;20;8;152
3453;Sal—n 04;20;41;153
3454;Sal—n 04;20;15;154
3455;Sal—n 04;20;23;155
3456;Sal—n 04;20;8;156
3457;Sal—n 04;20;76;157
3458;Sal—n 04;20;13;158
3459;Sal—n 04;20;27;159
3460;Sal—n 04;20;25;160
3461;Sal—n 04;20;68;161
3462;Sal—n 04;20;5;162
3463;Sal—n 04;20;5;163
3464;Sal—n 04;20;68;164
3465;Sal—n 04;20;5;165
3466;Sal—n 04;20;73;166
3467;Sal—n 04;20;25;167
3468;Sal—n 04;20;5;168
3469;Sal—n 04;20;27;169
3470;Sal—n 04;20;5;170
3471;Sal—n 04;20;13;171
3472;Sal—n 04;20;18;172
3473;Sal—n 04;20;76;173
3474;Sal—n 04;20;97;174
3475;Sal—n 04;20;73;175
3476;Sal—n 04;20;50;176
3477;Sal—n 04;20;5;177
3478;Sal—n 04;20;5;178
3479;Sal—n 04;20;68;179
3480;Sal—n 04;20;23;180
3481;Sal—n 04;20;15;181
3482;Sal—n 04;20;68;182
3483;Sal—n 04;20;47;183
3484;Sal—n 04;20;52;184
3485;Sal—n 04;20;25;185
3486;Sal—n 04;20;70;186
3487;Sal—n 04;20;73;187
3488;Sal—n 04;20;68;188
3489;Sal—n 04;20;68;189
3490;Sal—n 04;20;5;190
3491;Sal—n 04;20;68;191
3492;Sal—n 04;20;20;192
3493;Sal—n 04;20;23;193
3494;Sal—n 04;20;15;194
3495;Sal—n 04;20;17;195
3496;Sal—n 04;20;54;196
3497;Sal—n 04;20;23;197
3498;Sal—n 04;20;25;198
3499;Sal—n 04;20;68;199
3500;Sal—n 04;20;15;200
3501;Sal—n 04;20;20;201
3502;Sal—n 04;20;15;202
3503;Sal—n 04;20;15;203
3504;Sal—n 04;20;54;204
3505;Sal—n 04;20;15;205
3506;Sal—n 04;20;15;206
3507;Sal—n 04;20;47;207
3508;Sal—n 04;20;25;208
3509;Sal—n 04;20;25;209
3510;Sal—n 04;20;85;210
3511;Sal—n 04;20;25;211
3512;Sal—n 04;20;15;212
3513;Sal—n 04;20;15;213
3514;Sal—n 04;20;13;214
3515;Sal—n 04;20;68;215
3516;Sal—n 04;20;63;216
3517;Sal—n 04;20;5;217
3518;Sal—n 04;20;15;218
3519;Sal—n 04;20;47;219
3520;Sal—n 04;20;23;220
3521;Sal—n 04;20;13;221
3522;Sal—n 04;20;5;222
3523;Sal—n 04;20;73;223
3524;Sal—n 04;20;25;224
3525;Sal—n 04;20;41;225
3526;Sal—n 04;20;70;226
3527;Sal—n 04;20;86;227
3528;Sal—n 04;20;52;228
3529;Sal—n 04;20;5;229
3530;Sal—n 04;20;68;230
3531;Sal—n 04;20;5;231
3532;Sal—n 04;20;47;232
3533;Sal—n 04;20;27;233
3534;Sal—n 04;20;68;234
3535;Sal—n 04;20;52;235
3536;Sal—n 04;20;52;236
3537;Sal—n 04;20;68;237
3538;Sal—n 04;20;54;238
3539;Sal—n 04;20;5;239
3540;Sal—n 04;20;15;240
3541;Sal—n 04;20;63;241
3542;Sal—n 04;20;19;242
3543;Sal—n 04;20;68;243
3544;Sal—n 04;20;70;244
3545;Sal—n 04;20;15;245
3546;Sal—n 04;20;25;246
3547;Sal—n 04;20;23;247
3548;Sal—n 04;20;15;248
3549;Sal—n 04;20;70;249
3550;Sal—n 04;20;73;250
3551;Sal—n 04;20;81;251
3552;Sal—n 04;20;52;252
3553;Sal—n 04;20;50;253
3554;Sal—n 04;20;15;254
3555;Sal—n 04;20;15;255
3556;Sal—n 04;20;25;256
3557;Sal—n 04;20;54;257
3558;Sal—n 04;20;15;258
3559;Sal—n 04;20;50;259
3560;Sal—n 04;20;99;260
3561;Sal—n 04;20;52;261
3562;Sal—n 04;20;52;262
3563;Sal—n 04;20;73;263
3564;Sal—n 04;20;18;264
3565;Sal—n 04;20;68;265
3566;Sal—n 04;20;20;266
3567;Sal—n 04;20;5;267
3568;Sal—n 04;20;54;268
3569;Sal—n 04;20;54;269
3570;Sal—n 04;20;25;270
3571;Sal—n 04;20;27;271
3572;Sal—n 04;20;15;272
3573;Sal—n 04;20;13;273
3574;Sal—n 04;20;52;274
3575;Sal—n 04;20;54;275
3576;Sal—n 04;20;5;276
3577;Sal—n 04;20;76;277
3578;Sal—n 04;20;44;278
3579;Sal—n 04;20;44;279
3580;Sal—n 04;20;73;280
3581;Sal—n 04;20;5;281
3582;Sal—n 04;20;66;282
3583;Sal—n 04;20;15;283
3584;Sal—n 04;20;54;284
3585;Sal—n 04;20;5;285
3586;Sal—n 04;20;5;286
3587;Sal—n 04;20;47;287
3588;Sal—n 04;20;76;288
3589;Sal—n 04;20;50;289
3590;Sal—n 04;20;54;290
3591;Sal—n 04;20;68;291
3592;Sal—n 04;20;27;292
3593;Sal—n 04;20;13;293
3594;Sal—n 04;20;50;294
3595;Sal—n 04;20;76;295
3596;Sal—n 04;20;52;296
3597;Sal—n 04;20;15;297
3598;Sal—n 04;20;25;298
3599;Sal—n 04;20;20;299
3600;Sal—n 04;20;18;300
3601;Sal—n 04;20;50;301
3602;Sal—n 04;20;76;302
3603;Sal—n 04;20;15;303
3604;Sal—n 04;20;68;304
3605;Sal—n 04;20;13;305
3606;Sal—n 04;20;44;306
3607;Sal—n 04;20;20;307
3608;Sal—n 04;20;18;308
3609;Sal—n 04;20;52;309
3610;Sal—n 04;20;13;310
3611;Sal—n 04;20;68;311
3612;Sal—n 04;20;25;312
3613;Sal—n 04;20;47;313
3614;Sal—n 04;20;68;314
3615;Sal—n 04;20;95;315
3616;Sal—n 04;20;47;316
3617;Sal—n 04;20;70;317
3618;Sal—n 04;20;25;318
3619;Sal—n 04;20;52;319
3620;Sal—n 04;20;52;320
3621;Sal—n 04;20;19;321
3622;Sal—n 04;20;52;322
3623;Sal—n 04;20;54;323
3624;Sal—n 04;20;54;324
3625;Sal—n 04;20;76;325
3626;Sal—n 04;20;41;326
3627;Sal—n 04;20;68;327
3628;Sal—n 04;20;68;328
3629;Sal—n 04;20;5;329
3630;Sal—n 04;20;5;330
3631;Sal—n 04;20;73;331
3632;Sal—n 04;20;25;332
3633;Sal—n 04;20;73;333
3634;Sal—n 04;20;17;334
3635;Sal—n 04;20;63;335
3636;Sal—n 04;20;15;336
3637;Sal—n 04;20;73;337
3638;Sal—n 04;20;18;338
3639;Sal—n 04;20;19;339
3640;Sal—n 04;20;15;340
3641;Sal—n 04;20;76;341
3642;Sal—n 04;20;68;342
3643;Sal—n 04;20;68;343
3644;Sal—n 04;20;44;344
3645;Sal—n 04;20;81;345
3646;Sal—n 04;20;25;346
3647;Sal—n 04;20;52;347
3648;Sal—n 04;20;5;348
3649;Sal—n 04;20;73;349
3650;Sal—n 04;20;5;350
3651;Sal—n 04;20;50;351
3652;Sal—n 04;20;47;352
3653;Sal—n 04;20;52;353
3654;Sal—n 04;20;25;354
3655;Sal—n 04;20;25;355
3656;Sal—n 04;20;25;356
3657;Sal—n 04;20;25;357
3658;Sal—n 04;20;25;358
3659;Sal—n 04;20;25;359
3660;Sal—n 04;20;15;360
3661;Sal—n 04;20;25;361
3662;Sal—n 04;20;8;362
3663;Sal—n 04;20;70;363
3664;Sal—n 04;20;68;364
3665;Sal—n 04;20;25;365
3666;Sal—n 04;20;20;366
3667;Sal—n 04;20;15;367
3668;Sal—n 04;20;41;368
3669;Sal—n 04;20;41;369
3670;Sal—n 04;20;76;370
3671;Sal—n 04;20;5;371
3672;Sal—n 04;20;25;372
3673;Sal—n 04;20;5;373
3674;Sal—n 04;20;68;374
3675;Sal—n 04;20;20;375
3676;Sal—n 04;20;54;376
3677;Sal—n 04;20;5;377
3678;Sal—n 04;20;25;378
3679;Sal—n 04;20;50;379
3680;Sal—n 04;20;68;380
3681;Sal—n 04;20;15;381
3682;Sal—n 04;20;76;382
3683;Sal—n 04;20;52;383
3684;Sal—n 04;20;19;384
3685;Sal—n 04;20;25;385
3686;Sal—n 04;20;52;386
3687;Sal—n 04;20;5;387
3688;Sal—n 04;20;41;388
3689;Sal—n 04;20;68;389
3690;Sal—n 04;20;25;390
3691;Sal—n 04;20;52;391
3692;Sal—n 04;20;52;392
3693;Sal—n 04;20;47;393
3694;Sal—n 04;20;50;394
3695;Sal—n 04;20;73;395
3696;Sal—n 04;20;68;396
3697;Sal—n 04;20;19;397
3698;Sal—n 04;20;70;398
3699;Sal—n 04;20;5;399
3700;Sal—n 04;20;25;400
3701;Sal—n 04;20;5;401
3702;Sal—n 04;20;25;402
3703;Sal—n 04;20;25;403
3704;Sal—n 04;20;15;404
3705;Sal—n 04;20;68;405
3706;Sal—n 04;20;25;406
3707;Sal—n 04;20;25;407
3708;Sal—n 04;20;15;408
3709;Sal—n 04;20;68;409
3710;Sal—n 04;20;15;410
3711;Sal—n 04;20;25;411
3712;Sal—n 04;20;66;412
3713;Sal—n 04;20;68;413
3714;Sal—n 04;20;15;414
3715;Sal—n 04;20;63;415
3716;Sal—n 04;20;5;416
3717;Sal—n 04;20;54;417
3718;Sal—n 04;20;13;418
3719;Sal—n 04;20;68;419
3720;Sal—n 04;20;85;420
3721;Sal—n 04;20;44;421
3722;Sal—n 04;20;5;422
3723;Sal—n 04;20;54;423
3724;Sal—n 04;20;73;424
3725;Sal—n 04;20;5;425
3726;Sal—n 04;20;41;426
3727;Sal—n 04;20;73;427
3728;Sal—n 04;20;73;428
3729;Sal—n 04;20;73;429
3730;Sal—n 04;20;52;430
3731;Sal—n 04;20;52;431
3732;Sal—n 04;20;19;432
3733;Sal—n 04;20;94;433
3734;Sal—n 04;20;52;434
3735;Sal—n 04;20;41;435
3736;Sal—n 04;20;27;436
3737;Sal—n 04;20;5;437
3738;Sal—n 04;20;5;438
3739;Sal—n 04;20;15;439
3740;Sal—n 04;20;19;440
3741;Sal—n 04;20;76;441
3742;Sal—n 04;20;5;442
3743;Sal—n 04;20;15;443
3744;Sal—n 04;20;5;444
3745;Sal—n 04;20;15;445
3746;Sal—n 04;20;25;446
3747;Sal—n 04;20;68;447
3748;Sal—n 04;20;68;448
3749;Sal—n 04;20;8;449
3750;Sal—n 04;20;25;450
3751;Sal—n 04;20;27;451
3752;Sal—n 04;20;23;452
3753;Sal—n 04;20;41;453
3754;Sal—n 04;20;68;454
3755;Sal—n 04;20;25;455
3756;Sal—n 04;20;15;456
3757;Sal—n 04;20;5;457
3758;Sal—n 04;20;66;458
3759;Sal—n 04;20;52;459
3760;Sal—n 04;20;76;460
3761;Sal—n 04;20;17;461
3762;Sal—n 04;20;54;462
3763;Sal—n 04;20;5;463
3764;Sal—n 04;20;52;464
3765;Sal—n 04;20;20;465
3766;Sal—n 04;20;20;466
3767;Sal—n 04;20;44;467
3768;Sal—n 04;20;52;468
3769;Sal—n 04;20;50;469
3770;Sal—n 04;20;17;470
3771;Sal—n 04;20;25;471
3772;Sal—n 04;20;18;472
3773;Sal—n 04;20;25;473
3774;Sal—n 04;20;68;474
3775;Sal—n 04;20;20;475
3776;Sal—n 04;20;25;476
3777;Sal—n 04;20;5;477
3778;Sal—n 04;20;41;478
3779;Sal—n 04;20;54;479
3780;Sal—n 04;20;99;480
3781;Sal—n 04;20;85;481
3782;Sal—n 04;20;19;482
3783;Sal—n 04;20;63;483
3784;Sal—n 04;20;52;484
3785;Sal—n 04;20;5;485
3786;Sal—n 04;20;52;486
3787;Sal—n 04;20;70;487
3788;Sal—n 04;20;76;488
3789;Sal—n 04;20;15;489
3790;Sal—n 04;20;19;490
3791;Sal—n 04;20;25;491
3792;Sal—n 04;20;15;492
3793;Sal—n 04;20;17;493
3794;Sal—n 04;20;76;494
3795;Sal—n 04;20;66;495
3796;Sal—n 04;20;54;496
3797;Sal—n 04;20;15;497
3798;Sal—n 04;20;68;498
3799;Sal—n 04;20;68;499
3800;Sal—n 04;20;52;500
3801;Sal—n 04;20;50;501
3802;Sal—n 04;20;25;502
3803;Sal—n 04;20;91;503
3804;Sal—n 04;20;5;504
3805;Sal—n 04;20;52;505
3806;Sal—n 04;20;27;506
3807;Sal—n 04;20;23;507
3808;Sal—n 04;20;23;508
3809;Sal—n 04;20;70;509
3810;Sal—n 04;20;54;510
3811;Sal—n 04;20;68;511
3812;Sal—n 04;20;54;512
3813;Sal—n 04;20;8;513
3814;Sal—n 04;20;73;514
3815;Sal—n 04;20;73;515
3816;Sal—n 04;20;19;516
3817;Sal—n 04;20;15;517
3818;Sal—n 04;20;68;518
3819;Sal—n 04;20;5;519
3820;Sal—n 04;20;25;520
3821;Sal—n 04;20;25;521
3822;Sal—n 04;20;13;522
3823;Sal—n 04;20;52;523
3824;Sal—n 04;20;13;524
3825;Sal—n 04;20;44;525
3826;Sal—n 04;20;70;526
3827;Sal—n 04;20;8;527
3828;Sal—n 04;20;52;528
3829;Sal—n 04;20;8;529
3830;Sal—n 04;20;44;530
3831;Sal—n 04;20;20;531
3832;Sal—n 04;20;17;532
3833;Sal—n 04;20;25;533
3834;Sal—n 04;20;17;534
3835;Sal—n 04;20;85;535
3836;Sal—n 04;20;50;536
3837;Sal—n 04;20;13;537
3838;Sal—n 04;20;5;538
3839;Sal—n 04;20;15;539
3840;Sal—n 04;20;73;540
3841;Sal—n 04;20;17;541
3842;Sal—n 04;20;17;542
3843;Sal—n 04;20;66;543
3844;Sal—n 04;20;17;544
3845;Sal—n 04;20;13;545
3846;Sal—n 04;20;68;546
3847;Sal—n 04;20;5;547
3848;Sal—n 04;20;25;548
3849;Sal—n 04;20;27;549
3850;Sal—n 04;20;27;550
3851;Sal—n 04;20;27;551
3852;Sal—n 04;20;73;552
3853;Sal—n 04;20;19;553
3854;Sal—n 04;20;50;554
3855;Sal—n 04;20;18;555
3856;Sal—n 04;20;15;556
3857;Sal—n 04;20;95;557
3858;Sal—n 04;20;19;558
3859;Sal—n 04;20;66;559
3860;Sal—n 04;20;97;560
3861;Sal—n 04;20;86;561
3862;Sal—n 04;20;68;562
3863;Sal—n 04;20;68;563
3864;Sal—n 04;20;23;564
3865;Sal—n 04;20;13;565
3866;Sal—n 04;20;15;566
3867;Sal—n 04;20;15;567
3868;Sal—n 04;20;15;568
3869;Sal—n 04;20;5;569
3870;Sal—n 04;20;13;570
3871;Sal—n 04;20;23;571
3872;Sal—n 04;20;63;572
3873;Sal—n 04;20;23;573
3874;Sal—n 04;20;85;574
3875;Sal—n 04;20;13;575
3876;Sal—n 04;20;19;576
3877;Sal—n 04;20;18;577
3878;Sal—n 04;20;70;578
3879;Sal—n 04;20;25;579
3880;Sal—n 04;20;52;580
3881;Sal—n 04;20;15;581
3882;Sal—n 04;20;23;582
3883;Sal—n 04;20;73;583
3884;Sal—n 04;20;5;584
3885;Sal—n 04;20;5;585
3886;Sal—n 04;20;54;586
3887;Sal—n 04;20;15;587
3888;Sal—n 04;20;68;588
3889;Sal—n 04;20;5;589
3890;Sal—n 04;20;25;590
3891;Sal—n 04;20;52;591
3892;Sal—n 04;20;73;592
3893;Sal—n 04;20;5;593
3894;Sal—n 04;20;5;594
3895;Sal—n 04;20;17;595
3896;Sal—n 04;20;41;596
3897;Sal—n 04;20;25;597
3898;Sal—n 04;20;25;598
3899;Sal—n 04;20;25;599
3900;Sal—n 04;20;15;600
3901;Sal—n 04;20;25;601
3902;Sal—n 04;20;17;602
3903;Sal—n 04;20;13;603
3904;Sal—n 04;20;27;604
3905;Sal—n 04;20;47;605
3906;Sal—n 04;20;15;606
3907;Sal—n 04;20;85;607
3908;Sal—n 04;20;27;608
3909;Sal—n 04;20;41;609
3910;Sal—n 04;20;76;610
3911;Sal—n 04;20;68;611
3912;Sal—n 04;20;54;612
3913;Sal—n 04;20;68;613
3914;Sal—n 04;20;15;614
3915;Sal—n 04;20;5;615
3916;Sal—n 04;20;52;616
3917;Sal—n 04;20;68;617
3918;Sal—n 04;20;41;618
3919;Sal—n 04;20;86;619
3920;Sal—n 04;20;85;620
3921;Sal—n 04;20;73;621
3922;Sal—n 04;20;52;622
3923;Sal—n 04;20;15;623
3924;Sal—n 04;20;70;624
3925;Sal—n 04;20;15;625
3926;Sal—n 04;20;25;626
3927;Sal—n 04;20;19;627
3928;Sal—n 04;20;41;628
3929;Sal—n 04;20;20;629
3930;Sal—n 04;20;25;630
3931;Sal—n 04;20;15;631
3932;Sal—n 04;20;15;632
3933;Sal—n 04;20;41;633
3934;Sal—n 04;20;17;634
3935;Sal—n 04;20;41;635
3936;Sal—n 04;20;68;636
3937;Sal—n 04;20;8;637
3938;Sal—n 04;20;68;638
3939;Sal—n 04;20;76;639
3940;Sal—n 04;20;70;640
3941;Sal—n 04;20;73;641
3942;Sal—n 04;20;54;642
3943;Sal—n 04;20;54;643
3944;Sal—n 04;20;25;644
3945;Sal—n 04;20;15;645
3946;Sal—n 04;20;25;646
3947;Sal—n 04;20;25;647
3948;Sal—n 04;20;19;648
3949;Sal—n 04;20;15;649
3950;Sal—n 04;20;15;650
3951;Sal—n 04;20;85;651
3952;Sal—n 04;20;15;652
3953;Sal—n 04;20;47;653
3954;Sal—n 04;20;20;654
3955;Sal—n 04;20;17;655
3956;Sal—n 04;20;5;656
3957;Sal—n 04;20;66;657
3958;Sal—n 04;20;15;658
3959;Sal—n 04;20;5;659
3960;Sal—n 04;20;19;660
3961;Sal—n 04;20;68;661
3962;Sal—n 04;20;73;662
3963;Sal—n 04;20;19;663
3964;Sal—n 04;20;63;664
3965;Sal—n 04;20;47;665
3966;Sal—n 04;20;68;666
3967;Sal—n 04;20;13;667
3968;Sal—n 04;20;8;668
3969;Sal—n 04;20;15;669
3970;Sal—n 04;20;41;670
3971;Sal—n 04;20;41;671
3972;Sal—n 04;20;47;672
3973;Sal—n 04;20;73;673
3974;Sal—n 04;20;23;674
3975;Sal—n 04;20;47;675
3976;Sal—n 04;20;52;676
3977;Sal—n 04;20;8;677
3978;Sal—n 04;20;8;678
3979;Sal—n 04;20;19;679
3980;Sal—n 04;20;85;680
3981;Sal—n 04;20;52;681
3982;Sal—n 04;20;76;682
3983;Sal—n 04;20;73;683
3984;Sal—n 04;20;52;684
3985;Sal—n 04;20;88;685
3986;Sal—n 04;20;20;686
3987;Sal—n 04;20;23;687
3988;Sal—n 04;20;66;688
3989;Sal—n 04;20;5;689
3990;Sal—n 04;20;47;690
3991;Sal—n 04;20;68;691
3992;Sal—n 04;20;52;692
3993;Sal—n 04;20;86;693
3994;Sal—n 04;20;5;694
3995;Sal—n 04;20;15;695
3996;Sal—n 04;20;86;696
3997;Sal—n 04;20;99;697
3998;Sal—n 04;20;8;698
3999;Sal—n 04;20;50;699
4000;Sal—n 04;20;23;700
4001;Sal—n 04;20;50;701
4002;Sal—n 04;20;86;702
4003;Sal—n 04;20;86;703
4004;Sal—n 04;20;23;704
4005;Sal—n 04;20;50;705
4006;Sal—n 04;20;50;706
4007;Sal—n 04;20;5;707
4008;Sal—n 04;20;91;708
4009;Sal—n 04;20;68;709
4010;Sal—n 04;20;18;710
4011;Sal—n 04;20;50;711
4012;Sal—n 04;20;81;712
4013;Sal—n 04;20;25;713
4014;Sal—n 04;20;54;714
4015;Sal—n 04;20;19;715
4016;Sal—n 04;20;5;716
4017;Sal—n 04;20;68;717
4018;Sal—n 04;20;25;718
4019;Sal—n 04;20;52;719
4020;Sal—n 04;20;19;720
4021;Sal—n 04;20;73;721
4022;Sal—n 04;20;23;722
4023;Sal—n 04;20;17;723
4024;Sal—n 04;20;15;724
4025;Sal—n 04;20;19;725
4026;Sal—n 04;20;68;726
4027;Sal—n 04;20;25;727
4028;Sal—n 04;20;25;728
4029;Sal—n 04;20;27;729
4030;Sal—n 04;20;63;730
4031;Sal—n 04;20;66;731
4032;Sal—n 04;20;15;732
4033;Sal—n 04;20;25;733
4034;Sal—n 04;20;54;734
4035;Sal—n 04;20;15;735
4036;Sal—n 04;20;85;736
4037;Sal—n 04;20;13;737
4038;Sal—n 04;20;5;738
4039;Sal—n 04;20;47;739
4040;Sal—n 04;20;8;740
4041;Sal—n 04;20;50;741
4042;Sal—n 04;20;76;742
4043;Sal—n 04;20;5;743
4044;Sal—n 04;20;25;744
4045;Sal—n 04;20;52;745
4046;Sal—n 04;20;68;746
4047;Sal—n 04;20;73;747
4048;Sal—n 04;20;76;748
4049;Sal—n 04;20;44;749
4050;Sal—n 04;20;17;750
4051;Sal—n 04;20;41;751
4052;Sal—n 04;20;52;752
4053;Sal—n 04;20;76;753
4054;Sal—n 04;20;73;754
4055;Sal—n 04;20;15;755
4056;Sal—n 04;20;19;756
4057;Sal—n 04;20;73;757
4058;Sal—n 04;20;15;758
4059;Sal—n 04;20;27;759
4060;Sal—n 04;20;27;760
4061;Sal—n 04;20;17;761
4062;Sal—n 04;20;13;762
4063;Sal—n 04;20;20;763
4064;Sal—n 04;20;5;764
4065;Sal—n 04;20;27;765
4066;Sal—n 04;20;68;766
4067;Sal—n 04;20;8;767
4068;Sal—n 04;20;5;768
4069;Sal—n 04;20;8;769
4070;Sal—n 04;20;85;770
4071;Sal—n 04;20;47;771
4072;Sal—n 04;20;5;772
4073;Sal—n 04;20;15;773
4074;Sal—n 04;20;23;774
4075;Sal—n 04;20;41;775
4076;Sal—n 04;20;17;776
4077;Sal—n 04;20;47;777
4078;Sal—n 04;20;54;778
4079;Sal—n 04;20;73;779
4080;Sal—n 04;20;63;780
4081;Sal—n 04;20;5;781
4082;Sal—n 04;20;15;782
4083;Sal—n 04;20;52;783
4084;Sal—n 04;20;17;784
4085;Sal—n 04;20;70;785
4086;Sal—n 04;20;41;786
4087;Sal—n 04;20;20;787
4088;Sal—n 04;20;68;788
4089;Sal—n 04;20;23;789
4090;Sal—n 04;20;5;790
4091;Sal—n 04;20;23;791
4092;Sal—n 04;20;73;792
4093;Sal—n 04;20;25;793
4094;Sal—n 04;20;68;794
4095;Sal—n 04;20;70;795
4096;Sal—n 04;20;25;796
4097;Sal—n 04;20;52;797
4098;Sal—n 04;20;23;798
4099;Sal—n 04;20;54;799
4100;Sal—n 04;20;5;800
4101;Sal—n 04;20;23;801
4102;Sal—n 04;20;50;802
4103;Sal—n 04;20;25;803
4104;Sal—n 04;20;54;804
4105;Sal—n 04;20;13;805
4106;Sal—n 04;20;20;806
4107;Sal—n 04;20;15;807
4108;Sal—n 04;20;13;808
4109;Sal—n 04;20;13;809
4110;Sal—n 04;20;5;810
4111;Sal—n 04;20;25;811
4112;Sal—n 04;20;86;812
4113;Sal—n 04;20;68;813
4114;Sal—n 04;20;13;814
4115;Sal—n 04;20;13;815
4116;Sal—n 04;20;5;816
4117;Sal—n 04;20;68;817
4118;Sal—n 04;20;17;818
4119;Sal—n 04;20;68;819
4120;Sal—n 04;20;5;820
4121;Sal—n 04;20;15;821
4122;Sal—n 04;20;23;822
4123;Sal—n 04;20;18;823
4124;Sal—n 04;20;95;824
4125;Sal—n 04;20;27;825
4126;Sal—n 04;20;50;826
4127;Sal—n 04;20;70;827
4128;Sal—n 04;20;13;828
4129;Sal—n 04;20;52;829
4130;Sal—n 04;20;25;830
4131;Sal—n 04;20;5;831
4132;Sal—n 04;20;44;832
4133;Sal—n 04;20;50;833
4134;Sal—n 04;20;52;834
4135;Sal—n 04;20;73;835
4136;Sal—n 04;20;5;836
4137;Sal—n 04;20;15;837
4138;Sal—n 04;20;85;838
4139;Sal—n 04;20;70;839
4140;Sal—n 04;20;20;840
4141;Sal—n 04;20;50;841
4142;Sal—n 04;20;13;842
4143;Sal—n 04;20;15;843
4144;Sal—n 04;20;68;844
4145;Sal—n 04;20;86;845
4146;Sal—n 04;20;15;846
4147;Sal—n 04;20;70;847
4148;Sal—n 04;20;13;848
4149;Sal—n 04;20;52;849
4150;Sal—n 04;20;15;850
4151;Sal—n 04;20;5;851
4152;Sal—n 04;20;70;852
4153;Sal—n 04;20;76;853
4154;Sal—n 04;20;52;854
4155;Sal—n 04;20;5;855
4156;Sal—n 04;20;23;856
4157;Sal—n 04;20;5;857
4158;Sal—n 04;20;5;858
4159;Sal—n 04;20;19;859
